pprojid	profileid	filename	date_time	latitude	longitude	psampleid	depth	watervolume	class01	class02	class03	class04	class05	class06	class07	class08	class09	class10	class11	class12	class13	class14	class15	class16	class18	class19	class20	class21	class22	class23	class24	class25	class26	class27	class28	class29	class30	class31	class32	class33	class34	class35	class36	class37	class38	class39	class40	class41	class42	class43	class44	class45	biovol01	biovol02	biovol03	biovol04	biovol05	biovol06	biovol07	biovol08	biovol09	biovol10	biovol11	biovol12	biovol13	biovol14	biovol15	biovol16	biovol17	biovol18	biovol19	biovol20	biovol21	biovol22	biovol23	biovol24	biovol25	biovol26	biovol27	biovol28	biovol29	biovol30	biovol31	biovol32	biovol33	biovol34	biovol35	biovol36	biovol37	biovol38	biovol39	biovol40	biovol41	biovol42	biovol43	biovol44	biovol45
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	356.7	12.0																	0	0	3872	154	86	33	8	4	4	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	359.7	12.0																	0	0	3902	148	91	40	10	5	2	0	0	0	0	0	1	0	0																																																								
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	359.8	12.0																	0	0	3739	145	80	46	8	3	0	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	358.3	12.0																	0	0	3911	165	78	32	12	3	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	357.5	12.0																	0	0	3920	162	109	44	11	3	0	0	0	1	1	0	0	0	0																																																								
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	357.0	12.0																	0	0	3862	141	76	49	11	6	5	2	0	1	0	0	0	0	0																																																								
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	358.7	12.0																	0	0	3951	140	103	42	14	6	1	2	1	1	1	0	0	0	0																																																								
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	355.6	12.0																	0	0	3753	142	86	43	4	2	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-036-02-PAR	ensuse001b-036-02-PAR_000101LP_TIME_LPM.txt	2021-09-10 06:32:14	-35.063	7.696	31974	361.3	12.0																	0	0	3879	156	76	33	8	5	5	2	1	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	2.5	0.0																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	7.5	21.6																	0	0	8135	665	530	343	123	59	34	15	3	5	0	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	12.5	22.2																	0	0	8256	649	451	324	113	60	34	13	3	6	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	17.5	22.8																	0	0	8468	713	500	331	115	51	26	11	4	3	3	4	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	22.5	25.8																	0	0	9629	760	599	341	106	65	34	11	3	2	1	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	27.5	39.0																	0	0	14651	1225	868	568	183	107	50	15	10	5	5	1	1	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	37.5	21.0																	0	0	7857	581	507	307	99	34	26	14	5	3	1	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	42.5	25.8																	0	0	9503	745	582	390	135	58	38	13	1	1	1	0	1	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	47.5	31.2																	0	0	13002	1114	1017	622	241	110	78	35	22	14	5	1	1	1	2																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	52.5	73.2																	0	0	26941	2195	1563	1055	319	135	79	43	22	6	6	2	0	1	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	57.5	26.4																	0	0	9909	794	565	400	121	51	34	11	8	2	3	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	67.5	24.0																	0	0	9098	698	494	313	129	48	26	13	1	3	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	72.5	51.0																	0	0	19567	1493	1225	778	274	119	56	24	14	10	8	2	3	1	2																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	82.5	25.2																	0	0	9694	798	538	392	142	59	35	9	1	4	3	3	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	87.5	25.2																	0	0	9509	820	569	369	149	51	41	12	5	5	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	92.5	26.4																	0	0	10103	793	582	405	129	67	32	8	8	2	1	1	0	1	1																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	97.5	31.8																	0	0	16247	1480	1261	892	306	170	116	50	26	20	13	7	4	1	12																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	107.5	19.2																	0	0	8256	564	469	249	80	47	20	19	5	3	2	1	1	1	2																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	117.5	19.2																	0	0	11927	1099	930	603	258	126	75	31	17	14	5	6	1	1	7																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	127.5	20.4																	0	0	8635	650	455	301	101	44	28	13	3	2	4	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	137.5	20.4																	0	0	8753	606	431	291	96	43	31	13	3	2	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	147.5	19.2																	0	0	8017	547	340	215	95	29	10	7	1	2	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	157.5	19.2																	0	0	7829	573	389	222	59	31	20	12	0	1	1	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	167.5	19.8																	0	0	8454	561	420	238	66	24	10	5	4	1	2	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	177.5	19.2																	0	0	8708	614	414	220	61	32	17	6	5	1	0	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	187.5	24.0																	0	0	9736	601	406	223	86	38	16	6	3	1	0	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	197.5	24.6																	0	0	8729	437	294	152	48	21	14	7	1	0	0	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	207.5	22.8																	0	0	7920	346	218	114	33	15	9	4	3	2	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	217.5	22.8																	0	0	8343	361	220	96	27	15	4	1	6	1	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	227.5	21.6																	0	0	7607	340	209	95	32	4	2	1	2	4	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	237.5	22.2																	0	0	8133	342	194	103	26	6	4	2	2	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	247.5	22.2																	0	0	7973	389	214	96	22	13	3	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	257.5	22.2																	0	0	8047	381	178	88	28	11	3	2	2	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	267.5	24.6																	0	0	8122	368	202	104	22	5	5	2	0	0	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	277.5	22.8																	0	0	7356	289	179	94	20	10	9	1	2	0	0	0	1	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	287.5	21.6																	0	0	6877	272	159	83	28	7	3	2	0	0	1	1	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	297.5	22.2																	0	0	7170	258	154	80	31	7	2	2	2	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	307.5	21.6																	0	0	7045	270	170	96	13	8	2	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	317.5	21.6																	0	0	7061	278	161	98	19	6	3	4	1	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	327.5	22.2																	0	0	7170	275	154	92	18	9	2	1	0	2	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	337.5	22.8																	0	0	7377	289	185	95	19	10	1	3	0	1	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	347.5	24.0																	0	0	7585	287	169	87	22	9	2	4	0	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	357.5	23.4																	0	0	7651	301	189	87	17	12	4	1	0	0	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	367.5	23.4																	0	0	8013	304	198	78	35	11	2	1	1	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	377.5	23.4																	0	0	7941	323	197	102	33	8	1	2	0	0	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	387.5	22.8																	0	0	7628	299	157	89	15	8	5	1	0	0	0	0	1	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	397.5	22.2																	0	0	7214	309	156	82	16	7	9	1	0	0	1	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	407.5	21.0																	0	0	6535	256	141	82	19	12	5	2	1	0	0	0	0	0	0																																																								
356	ensuse001b-037-01-ASC	ensuse001b-037-01-ASC_000101LP_DEPTH_LPM.txt	2021-09-14 22:31:45	-35.529	7.56	31983	417.5	23.4																	0	0	7460	283	170	83	33	13	5	0	0	0	1	0	1	0	0																																																								
