RAWfilename	Latitude	Longitude	Date_Time	Pressure [dbar]	Vol [L] (sampled for this depth bin)	Flux_mgC_m2	Flux_mgC_m2_from0.1200sizeclass_eta0.62_b66	Flux_mgC_m2_from0.0254sizeclass_eta0.62_b132	Flux_mgC_m2_from0.0254sizeclass_eta0.62_b66	Flux_MiP_mgC_m2	Flux_MaP_mgC_m2	Flux_MiP_mgC_m2_from0.1200sizeclass_eta0.62_b66	Flux_MaP_mgC_m2_eta0.62_b66	Flux_MiP_mgC_m2_from0.0254sizeclass_eta0.62_b132	Flux_MiP_mgC_m2_from0.0254sizeclass_eta0.62_b66	MiP_abun	MaP_abun	Mip_POC_cont_mgC_m3	Map_POC_cont_mgC_m3	Mip_POC_cont_mgC_m3_extendendTo0.0254sizeclass	Respi_nmolO2_l_h	Respi_Iversen_nmolO2_l_h	Respi_Reminer_kRemPoc0013_nmolO2_l_h	Respi_Reminer_kRemPoc0003_nmolO2_l_h	Respi_Reminer_kRemPoc0031_nmolO2_l_h	Respi_Reminer_kRemPoc0100_nmolO2_l_h	Respi_Reminer_kRemPoc0500_nmolO2_l_h	Respi_nmolO2_l_h_from0.0254sizeclass	Respi_Iversen_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0013_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0003_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0031_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0100_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0500_nmolO2_l_h_from0.0254sizeclass
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	383.2	12.0	5.1628	2.5814	34.611	17.305	5.1628	0.0	2.5814	0.0	34.611	17.305	29.416	0.0	0.69281	0.0	4.4827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	382.1	12.0	9.564	4.782	37.482	18.741	5.2846	4.2793	2.6423	2.1397	33.203	16.602	28.0	0.25	0.67018	0.13288	4.2994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	383.5	12.0	4.8673	2.4337	33.911	16.956	4.8673	0.0	2.4337	0.0	33.911	16.956	31.916	0.0	0.7145	0.0	4.4209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	383.0	12.0	6.6373	3.3186	35.117	17.559	5.4751	1.1622	2.7375	0.58109	33.955	16.977	28.583	0.083333	0.69388	0.038442	4.3699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	386.7	12.0	5.2298	2.6149	33.934	16.967	5.2298	0.0	2.6149	0.0	33.934	16.967	32.25	0.0	0.73398	0.0	4.4119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	384.2	12.0	7.7779	3.8889	37.368	18.684	6.6661	0.69678	3.333	0.34839	36.256	18.128	33.417	0.083333	0.82499	0.026554	4.636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	389.1	12.0	6.7382	3.3691	35.621	17.81	5.3446	1.3936	2.6723	0.6968	34.227	17.113	26.083	0.16667	0.65021	0.053109	4.408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	385.0	12.0	5.7386	2.8693	35.024	17.512	4.5764	1.1622	2.2882	0.58109	33.861	16.931	29.5	0.083333	0.66866	0.038442	4.4237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	387.4	12.0	4.4149	2.2075	33.231	16.616	4.4149	0.0	2.2075	0.0	33.231	16.616	28.416	0.0	0.638	0.0	4.3636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	390.6	12.0	5.8148	2.9074	35.577	17.789	5.8148	0.0	2.9074	0.0	35.577	17.789	31.834	0.0	0.75505	0.0	4.5991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	391.0	12.0	9.968	4.984	39.614	19.807	5.5021	4.4659	2.7511	2.2329	35.148	17.574	32.5	0.16667	0.75108	0.12028	4.5483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	381.0	12.0	4.8568	2.4284	34.184	17.092	4.8568	0.0	2.4284	0.0	34.184	17.092	27.166	0.0	0.63936	0.0	4.454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	385.1	12.0	6.067	3.0335	33.605	16.802	4.9552	0.69678	2.4776	0.34839	32.493	16.246	26.167	0.083333	0.63674	0.026554	4.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	385.8	12.0	4.7707	2.3853	33.224	16.612	4.7707	0.0	2.3853	0.0	33.224	16.612	30.5	0.0	0.68215	0.0	4.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	385.0	12.0	5.8852	2.9426	34.359	17.179	4.723	1.1622	2.3615	0.58109	33.196	16.598	27.75	0.083333	0.64537	0.038442	4.3206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	385.3	12.0	7.8975	3.9488	35.693	17.846	6.0386	1.859	3.0193	0.92948	33.834	16.917	31.25	0.16667	0.75507	0.064996	4.3504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	391.2	12.0	10.73	5.3651	40.056	20.028	5.4343	4.4659	2.7171	2.2329	34.76	17.38	30.917	0.16667	0.72061	0.12028	4.5151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	387.3	12.0	8.6546	4.3273	37.456	18.728	6.1643	0.0	3.0822	0.0	34.966	17.483	34.584	0.0	0.81076	0.0	4.5097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	390.7	12.0	4.9928	2.4964	33.749	16.874	4.9928	0.0	2.4964	0.0	33.749	16.874	27.75	0.0	0.65831	0.0	4.3848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	387.8	12.0	7.8888	3.9444	38.226	19.113	6.3116	1.1622	3.1558	0.58109	36.648	18.324	32.417	0.083333	0.79048	0.038442	4.6877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	392.6	12.0	6.2695	3.1348	34.701	17.351	5.8545	0.0	2.9272	0.0	34.286	17.143	31.333	0.0	0.75411	0.0	4.4081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	394.8	12.0	6.07	3.035	35.309	17.654	5.655	0.0	2.8275	0.0	34.894	17.447	33.5	0.0	0.77621	0.0	4.4972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	385.7	12.0	5.3155	2.6577	34.328	17.164	5.3155	0.0	2.6577	0.0	34.328	17.164	30.417	0.0	0.71328	0.0	4.4353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	388.6	12.0	8.2791	4.1396	37.012	18.506	6.3242	1.9549	3.1621	0.97746	35.057	17.528	34.0	0.083333	0.80851	0.055995	4.5149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	392.6	12.0	8.014	4.007	36.836	18.418	5.6896	2.3244	2.8448	1.1622	34.512	17.256	28.583	0.16667	0.6978	0.076886	4.4611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	383.4	12.0	6.6125	3.3062	35.564	17.782	5.4503	1.1622	2.7252	0.58109	34.402	17.201	29.083	0.083333	0.69994	0.038442	4.432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	387.6	12.0	4.65	2.325	33.397	16.699	4.65	0.0	2.325	0.0	33.397	16.699	26.584	0.0	0.62621	0.0	4.3546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	389.2	12.0	3.9808	1.9904	31.835	15.918	3.9808	0.0	1.9904	0.0	31.835	15.918	25.333	0.0	0.56796	0.0	4.1807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	391.8	12.0	8.2371	4.1185	37.015	18.508	5.5854	2.6517	2.7927	1.3259	34.364	17.182	28.417	0.16667	0.69978	0.082549	4.4263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	391.3	12.0	5.0293	2.5146	35.654	17.827	5.0293	0.0	2.5146	0.0	35.654	17.827	31.166	0.0	0.71297	0.0	4.6515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	393.6	12.0	6.2362	3.1181	34.234	17.117	5.1244	0.69678	2.5622	0.34839	33.123	16.561	26.666	0.083333	0.64886	0.026554	4.2891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	386.0	12.0	6.4221	3.2111	34.985	17.493	5.7254	0.69678	2.8627	0.34839	34.289	17.144	28.75	0.083333	0.70654	0.026554	4.411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	386.5	12.0	7.9879	3.9939	35.963	17.982	7.5728	0.0	3.7864	0.0	35.548	17.774	35.667	0.0	0.89972	0.0	4.4877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	397.5	12.0	6.3048	3.1524	35.419	17.709	6.3048	0.0	3.1524	0.0	35.419	17.709	32.584	0.0	0.79173	0.0	4.5339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	390.0	12.0	7.4484	3.7242	36.775	18.387	6.2033	0.0	3.1016	0.0	35.53	17.765	32.5	0.0	0.78374	0.0	4.5461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	390.9	12.0	5.3657	2.6828	33.557	16.779	5.3657	0.0	2.6828	0.0	33.557	16.779	31.249	0.0	0.7225	0.0	4.3526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	396.3	12.0	5.8387	2.9193	34.09	17.045	5.4236	0.0	2.7118	0.0	33.675	16.837	28.833	0.0	0.69456	0.0	4.3513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	391.6	12.0	5.9897	2.9948	35.649	17.825	5.5746	0.0	2.7873	0.0	35.234	17.617	27.833	0.0	0.68857	0.0	4.5537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	386.3	12.0	5.6052	2.8026	34.9	17.45	5.6052	0.0	2.8026	0.0	34.9	17.45	32.416	0.0	0.75162	0.0	4.5249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	386.7	12.0	6.4663	3.2331	34.401	17.201	5.3041	1.1622	2.652	0.58109	33.239	16.619	28.5	0.083333	0.68502	0.038442	4.2996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	394.9	12.0	8.7021	4.3511	38.784	19.392	6.1967	2.0904	3.0984	1.0452	36.278	18.139	31.917	0.25	0.77639	0.079661	4.6645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	382.9	12.0	7.155	3.5775	35.51	17.755	6.4582	0.69678	3.2291	0.34839	34.813	17.407	30.917	0.083333	0.76687	0.026554	4.4595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	390.4	12.0	5.0376	2.5188	33.504	16.752	5.0376	0.0	2.5188	0.0	33.504	16.752	28.667	0.0	0.67128	0.0	4.3547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	392.8	12.0	7.3138	3.6569	36.402	18.201	6.0687	0.0	3.0344	0.0	35.157	17.578	34.0	0.0	0.80084	0.0	4.5256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	388.6	12.0	10.356	5.1779	39.374	19.687	6.7863	2.3244	3.3932	1.1622	35.804	17.902	31.917	0.16667	0.80597	0.076886	4.5518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	395.6	12.0	6.9766	3.4883	36.13	18.065	4.7026	1.859	2.3513	0.92948	33.856	16.928	26.334	0.16667	0.62113	0.064996	4.3963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	392.1	12.0	5.7215	2.8607	34.288	17.144	4.8914	0.0	2.4457	0.0	33.458	16.729	28.417	0.0	0.65773	0.0	4.3549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	392.2	12.0	8.0543	4.0272	37.019	18.509	5.4026	2.6517	2.7013	1.3259	34.367	17.183	29.25	0.16667	0.69741	0.082549	4.4588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	391.4	12.0	4.8456	2.4228	31.195	15.598	4.8456	0.0	2.4228	0.0	31.195	15.598	28.083	0.0	0.64688	0.0	4.0732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	390.7	12.0	3.5052	1.7526	30.47	15.235	3.5052	0.0	1.7526	0.0	30.47	15.235	24.167	0.0	0.53591	0.0	4.0165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	395.2	12.0	6.1417	3.0708	33.372	16.686	6.1417	0.0	3.0708	0.0	33.372	16.686	31.75	0.0	0.77028	0.0	4.2784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	396.0	12.0	10.21	5.1051	39.658	19.829	6.4915	3.3037	3.2458	1.6518	35.939	17.97	31.583	0.083333	0.7866	0.081837	4.5948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-03-PAR_000101LP_TIME_LPM.txt	-33.166	12.686	2021-05-16T13:23:17	384.7	12.0	9.0187	4.5093	37.113	18.556	5.9519	2.6517	2.976	1.3259	34.046	17.023	29.5	0.16667	0.72812	0.082549	4.3785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	7.5	25.8	21.609	10.805	33.241	16.62	11.435	8.4368	5.7174	4.2184	23.067	11.533	39.031	0.46512	1.1427	0.24454	3.6809	3.8921	3.8921	0.38145	0.088027	0.90962	2.9342	14.671	8.6979	8.6979	1.2046	0.27798	2.8725	9.2661	46.33
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	12.5	32.4	22.416	11.208	32.046	16.023	11.266	9.3056	5.6331	4.6528	20.896	10.448	35.988	0.46297	1.0908	0.25633	3.078	3.8485	3.8485	0.36966	0.085305	0.88149	2.8435	14.218	7.628	7.628	1.0127	0.23369	2.4148	7.7897	38.949
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	17.5	28.8	16.938	8.4692	33.987	16.994	11.352	4.2032	5.6759	2.1016	28.401	14.2	38.091	0.34722	1.1293	0.14272	5.3581	3.4506	3.4506	0.35285	0.081426	0.8414	2.7142	13.571	11.385	11.385	1.7345	0.40027	4.1361	13.342	66.711
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	22.5	28.2	15.76	7.8798	31.51	15.755	10.344	4.7093	5.172	2.3546	26.094	13.047	37.128	0.31914	1.0611	0.14786	4.939	3.2072	3.2072	0.32903	0.07593	0.78461	2.531	12.655	10.48	10.48	1.597	0.36854	3.8083	12.285	61.424
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	27.5	22.8	23.854	11.927	35.048	17.524	12.456	10.306	6.228	5.1528	23.65	11.825	40.877	0.57018	1.2182	0.30841	3.5947	4.22	4.22	0.40947	0.094494	0.97644	3.1498	15.749	8.7319	8.7319	1.1809	0.2725	2.8159	9.0835	45.417
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	32.5	21.6	20.294	10.147	29.451	14.726	10.537	8.8346	5.2687	4.4173	19.694	9.8471	35.463	0.55555	1.0502	0.27147	2.9223	3.6408	3.6408	0.35487	0.081893	0.84623	2.7298	13.649	7.2059	7.2059	0.96163	0.22192	2.2931	7.3972	36.986
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	37.5	22.8	17.704	8.8521	33.322	16.661	10.944	4.5758	5.4719	2.2879	26.561	13.281	38.947	0.35088	1.1184	0.15233	4.8645	3.5557	3.5557	0.36154	0.083431	0.86212	2.781	13.905	10.605	10.605	1.5852	0.36582	3.7801	12.194	60.97
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	42.5	25.2	17.253	8.6265	29.845	14.923	10.953	5.1141	5.4765	2.557	23.545	11.773	36.151	0.35714	1.079	0.16277	3.9628	3.3831	3.3831	0.34135	0.078773	0.81399	2.6258	13.129	8.8311	8.8311	1.2813	0.29568	3.0554	9.856	49.28
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	47.5	24.6	20.205	10.102	31.806	15.903	12.027	6.9632	6.0133	3.4816	23.628	11.814	39.228	0.44715	1.1753	0.21382	3.7444	3.7982	3.7982	0.37906	0.087476	0.90392	2.9159	14.579	8.6681	8.6681	1.2143	0.28023	2.8957	9.3411	46.706
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	52.5	25.8	17.552	8.776	36.037	18.018	12.135	4.259	6.0674	2.1295	30.62	15.31	38.565	0.3876	1.1758	0.14826	5.8448	3.5658	3.5658	0.36413	0.08403	0.86831	2.801	14.005	12.323	12.323	1.8927	0.43677	4.5133	14.559	72.795
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	57.5	27.0	20.722	10.361	36.173	18.086	13.769	5.6619	6.8846	2.831	29.22	14.61	42.0	0.44444	1.3007	0.18893	4.9562	4.0437	4.0437	0.40775	0.094097	0.97233	3.1366	15.683	10.943	10.943	1.6001	0.36926	3.8156	12.309	61.543
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	62.5	27.6	19.397	9.6985	31.063	15.531	11.32	6.633	5.6602	3.3165	22.986	11.493	38.224	0.43479	1.1264	0.21042	3.7791	3.6789	3.6789	0.36867	0.085079	0.87914	2.836	14.18	8.6993	8.6993	1.2327	0.28447	2.9396	9.4824	47.412
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	67.5	25.2	17.556	8.7782	37.992	18.996	12.579	4.5821	6.2895	2.291	33.014	16.507	41.626	0.39683	1.2427	0.15745	6.501	3.6519	3.6519	0.37729	0.087068	0.8997	2.9023	14.511	13.495	13.495	2.102	0.48508	5.0125	16.169	80.847
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	72.5	28.8	16.608	8.304	32.002	16.001	11.286	4.6299	5.6432	2.3149	26.68	13.34	37.501	0.38195	1.1136	0.15615	4.8846	3.367	3.367	0.34481	0.079572	0.82225	2.6524	13.262	10.455	10.455	1.5777	0.36409	3.7623	12.136	60.682
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	77.5	69.6	31.48	15.74	41.994	20.997	13.004	16.686	6.5022	8.3432	23.518	11.759	39.297	0.68965	1.2257	0.44342	3.4569	4.8506	4.8506	0.44581	0.10288	1.0631	3.4293	17.146	9.0995	9.0995	1.1691	0.26979	2.7878	8.9929	44.965
ensuse001b-020-04-ASC_000101LP_DEPTH_LPM.txt	-32.905	12.778	2021-05-21T01:52:05	87.5	21.6	9.4002	4.7001	14.026	7.0128	4.0054	4.9337	2.0027	2.4668	8.6307	4.3154	21.158	0.32408	0.5155	0.15379	1.3232	1.3967	1.3967	0.11251	0.025964	0.26829	0.86547	4.3273	2.5766	2.5766	0.27487	0.063432	0.65547	2.1144	10.572
