RAWfilename	Latitude	Longitude	Date_Time	Pressure [dbar]	Vol [L] (sampled for this depth bin)	MiP_abun	MaP_abun	Mip_POC_cont_mgC_m3	Map_POC_cont_mgC_m3	Flux_mgC_m2	Respi_nmolO2_l_h	Temperature [degrees Celsius]	Practical salinity [psu]	Doxy [micromol/kg]	Chlorophyll-a [mg/m3]	bbp700 [m-1]
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	348.9	12.0	7.4999	0.0	0.11988	0.0	0.45589	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	345.3	12.0	8.0	0.0	0.12787	0.0	0.33359	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	338.8	12.0	9.5833	0.083333	0.15318	0.001332	0.66716	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	345.3	12.0	11.0	0.0	0.17582	0.0	0.64493	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	350.9	12.0	5.6667	0.25	0.090576	0.003996	0.4003	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	334.6	12.0	9.5	0.0	0.15185	0.0	0.53373	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	349.7	12.0	8.6667	0.0	0.13853	0.0	0.4559	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	347.6	12.0	10.667	0.50001	0.1705	0.0079921	0.73389	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	353.3	12.0	9.0001	0.16667	0.14386	0.002664	0.5671	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	350.9	12.0	9.0	0.083333	0.14386	0.001332	0.54486	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	346.9	12.0	10.167	0.33333	0.1625	0.005328	0.67829	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	344.2	12.0	9.5834	0.16667	0.15318	0.002664	0.6227	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	353.9	12.0	7.5	0.0	0.11988	0.0	0.50038	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	334.9	12.0	9.5	0.16667	0.15185	0.002664	0.60045	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	346.4	12.0	8.5834	0.16667	0.1372	0.002664	0.57822	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	340.5	12.0	7.1666	0.083333	0.11455	0.001332	0.56709	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	344.0	12.0	8.5	0.0	0.13586	0.0	0.43366	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	351.4	12.0	8.25	0.0	0.13187	0.0	0.4559	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	341.8	12.0	11.75	0.083333	0.18781	0.001332	0.74501	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	352.9	12.0	9.3334	0.0	0.14918	0.0	0.58933	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	352.2	12.0	8.0833	0.0	0.1292	0.0	0.45589	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	342.2	12.0	8.9167	0.083333	0.14252	0.001332	0.56709	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	345.1	12.0	8.7501	0.0	0.13986	0.0	0.61158	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	341.8	12.0	7.25	0.083333	0.11588	0.001332	0.42254	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	346.9	12.0	6.25	0.0	0.0999	0.0	0.37806	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	345.1	12.0	7.1667	0.0	0.11455	0.0	0.4559	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	347.6	12.0	7.6667	0.0	0.12254	0.0	0.43366	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	348.5	12.0	9.4999	0.0	0.15185	0.0	0.52261	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	350.1	12.0	8.1667	0.0	0.13054	0.0	0.43366	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	354.0	12.0	9.25	0.083333	0.14785	0.001332	0.51149	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	344.5	12.0	8.25	0.41666	0.13187	0.0066599	0.57821	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	343.4	12.0	8.8333	0.58333	0.14119	0.0093239	0.60046	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	337.9	12.0	9.5	0.5	0.15185	0.007992	0.71164	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	351.3	12.0	8.9167	0.25	0.14252	0.003996	0.72277	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	349.0	12.0	12.083	0.83333	0.19314	0.01332	0.97852	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	347.6	12.0	10.75	0.0	0.17183	0.0	0.61157	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	351.6	12.0	9.6666	0.25	0.15451	0.003996	0.71165	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	342.2	12.0	10.917	0.33334	0.17449	0.0053281	0.71164	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	343.0	12.0	10.333	0.5	0.16517	0.007992	0.61157	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	352.0	12.0	9.25	0.0	0.14785	0.0	0.53374	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	354.3	12.0	10.0	0.16667	0.15984	0.002664	0.65605	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	347.8	12.0	8.75	0.0	0.13986	0.0	0.60046	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	355.1	12.0	9.0834	0.083333	0.14519	0.001332	0.58934	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	344.8	12.0	10.5	0.0	0.16783	0.0	0.60045	0.0					
ensuse001b-024-01-PAR_000101LP_TIME_LPM.txt	-34.221	10.136	2021-06-27T13:27:55	347.0	12.0	7.5834	0.16667	0.12121	0.002664	0.50038	0.0					
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.564889	35.51	244.39822	0.219	0.0006228439
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	7.5	25.2	39.405	0.31746	0.62985	0.0050743	3.2459	2.6586	15.565281	35.51	244.2	0.219	0.000501947
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	12.5	24.0	38.917	0.45833	0.62204	0.007326	3.119	2.7765	15.556233	35.509	243.91975	0.219	0.0017189733
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	17.5	25.2	51.587	0.79365	0.82456	0.012686	5.0302	4.1191	15.514008	35.50674	243.76099	0.219	0.00052609167
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	22.5	24.6	60.326	0.7317	0.96424	0.011695	6.2053	4.7353	15.468595	35.507	243.78853	0.219	0.00053948665
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	27.5	23.4	46.881	0.59829	0.74934	0.009563	4.1342	3.6153	15.449329	35.506	243.78146	0.219	0.0005453824
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	32.5	24.6	44.879	0.36585	0.71734	0.0058477	3.8837	2.9236	15.447056	35.506	243.73706	0.219	0.0005408133
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	37.5	23.4	50.0	0.59829	0.7992	0.009563	4.425	3.4825	15.444572	35.506	243.61333	0.219	0.0006643952
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	42.5	24.0	43.749	0.625	0.69929	0.0099899	3.7194	3.2889	15.444525	35.506	243.53104	0.22337998	0.0006263795
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	47.5	24.0	42.542	0.33334	0.67999	0.0053281	3.5527	2.7563	15.442722	35.506	243.43234	0.21571499	0.0005381232
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	52.5	23.4	42.052	0.4701	0.67215	0.007514	3.621	2.9015	15.442904	35.506	243.2486	0.21535	0.0005260335
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	57.5	22.8	41.885	0.13158	0.66949	0.0021031	3.3826	2.2724	15.4426	35.506	243.08313	0.20659	0.00051877956
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	62.5	22.8	39.474	0.2193	0.63094	0.0035053	3.2949	2.3121	15.444221	35.5068	243.06677	0.19643638	0.00050734903
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	67.5	24.0	40.334	0.45833	0.64469	0.0073259	3.2469	2.6325	15.446134	35.507	242.95564	0.1971	0.0014408184
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	72.5	22.2	36.982	0.22523	0.59112	0.0036001	2.9753	2.2837	15.446528	35.507	242.85666	0.18724501	0.00048492936
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	77.5	22.8	34.561	0.13158	0.55243	0.0021032	2.698	1.9562	15.44663	35.507	242.7896	0.18505499	0.0005018549
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	82.5	22.8	33.728	0.13158	0.53911	0.0021032	2.5809	1.9566	15.447225	35.507	242.72885	0.182354	0.0004948432
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	87.5	22.8	33.201	0.26316	0.53069	0.0042063	2.4521	1.9607	15.447157	35.507	242.63722	0.17838548	0.0005172421
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	92.5	22.8	33.465	0.08772	0.5349	0.0014021	2.6277	1.9509	15.448352	35.507	242.52016	0.18276542	0.00055263296
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	97.5	33.0	33.667	0.15151	0.53813	0.0024218	2.786	1.9528	15.447848	35.507	242.3697	0.160965	0.00050185603
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	107.5	19.2	30.104	0.15625	0.48118	0.0024975	2.2656	1.6658	15.449001	35.507	242.13733	0.16026819	0.0005139468
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	117.5	18.0	31.111	0.27778	0.49728	0.0044399	2.4611	1.9444	15.4490795	35.507	241.81114	0.15695	0.0005018571
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	127.5	19.2	31.145	0.052083	0.49783	0.00083249	2.3837	1.6226	15.448337	35.506	241.04118	0.16051555	0.0015133176
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	137.5	19.2	30.052	0.0	0.48034	0.0	2.2517	1.4757	15.428032	35.505	240.12674	0.14235	0.00053151866
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	147.5	19.8	32.172	0.050505	0.51424	0.00080727	2.4935	1.6432	15.406086	35.503	238.40201	0.140014	0.00089789036
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	157.5	20.4	36.863	0.19608	0.58921	0.0031341	2.963	2.0148	15.40631	35.504707	231.15892	0.1387	0.00069526193
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	167.5	21.0	39.62	0.095238	0.63328	0.0015223	3.0182	1.9325	15.099692	35.437805	205.70142	0.08827596	0.0010803833
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	177.5	21.0	30.81	0.095238	0.49246	0.0015223	2.2938	1.3853	13.072153	35.108437	192.05045	0.011254182	0.0004018073
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	187.5	21.0	28.238	0.0	0.45136	0.0	2.0206	1.1801	12.451847	35.03581	186.28609	0.008030045	0.00044927726
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	197.5	20.4	30.784	0.0	0.49205	0.0	2.0865	1.0818	11.901189	34.97699	185.611	0.0064240135	0.0003092857
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	207.5	24.0	27.041	0.16667	0.43223	0.002664	1.8792	1.2699	11.354699	34.91432	185.40697	0.006604768	0.00037359435
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	217.5	25.2	25.516	0.27778	0.40784	0.00444	1.6679	1.0867	10.63232	34.839	186.17867	0.0065395785	0.00040219034
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	227.5	21.6	27.315	0.046296	0.4366	0.00073999	1.7421	0.85859	10.0769825	34.783634	187.75237	0.0060022306	0.00035144706
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	237.5	21.0	25.619	0.047619	0.40949	0.00076114	1.5758	0.79869	9.807978	34.76508	186.78644	0.002838889	0.00029738015
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	247.5	21.0	24.0	0.0	0.38362	0.0	1.6774	0.67378	9.288935	34.699783	186.1982	0.0009490134	0.0003284686
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	257.5	21.0	26.143	0.0	0.41787	0.0	1.7346	0.75631	8.900268	34.653572	188.98521	0.0052722087	0.0003944859
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	267.5	21.0	27.905	0.047619	0.44602	0.00076114	1.7473	0.7564	8.68985	34.629578	191.06384	0.0	0.00036335026
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	277.5	20.4	27.941	0.0	0.44661	0.0	1.7791	0.73148	8.486275	34.609	191.54948	0.0073	0.00041147057
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	287.5	24.6	26.057	0.04065	0.41649	0.00064975	1.714	0.68557	8.389512	34.598633	192.21547	0.0027376043	0.00035091006
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	297.5	23.4	27.906	0.042735	0.44605	0.00068307	1.6537	0.70998	8.244505	34.583904	192.17416	0.0016222084	0.0003682024
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	307.5	23.4	27.009	0.08547	0.43171	0.0013661	1.7563	0.71076	8.021223	34.562294	191.83728	0.004475593	0.00040429295
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	317.5	23.4	27.009	0.08547	0.4317	0.0013661	1.7392	0.71347	7.8455806	34.546535	192.15082	0.008802941	0.00041781063
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	327.5	23.4	26.752	0.042735	0.42761	0.00068307	1.8533	0.73054	7.726623	34.535637	192.91016	0.0047284	0.00038992742
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	337.5	21.6	29.305	0.0	0.46841	0.0	1.9521	0.73763	7.578097	34.521576	195.03001	0.0	0.00048116804
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	347.5	22.2	26.666	0.09009	0.42623	0.00144	1.9114	0.71777	7.4220867	34.505306	198.91354	0.0	0.00041907965
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	357.5	21.6	29.352	0.0	0.46915	0.0	1.9521	0.72383	7.2165785	34.484634	200.60953	0.0031005396	0.0004062627
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	367.5	20.4	28.137	0.0	0.44974	0.0	2.0015	0.67844	7.081853	34.473118	202.37907	0.00365	0.00038782024
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	377.5	22.8	29.035	0.04386	0.46409	0.00070105	1.9313	0.74845	6.9105334	34.456432	205.3717	7.8499375e-05	0.0003498163
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	387.5	24.0	29.709	0.083334	0.47486	0.001332	2.2628	0.8406	6.742105	34.440186	205.83316	0.004265661	0.0003246304
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	397.5	22.8	24.123	0.0	0.38558	0.0	1.8025	0.59578	6.6470065	34.432358	205.55501	0.0073	0.00034629018
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	407.5	23.4	24.145	0.17094	0.38594	0.0027323	1.7848	0.7357	6.53964	34.422466	206.66428	0.0054120715	0.0003847822
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	417.5	22.8	26.447	0.0	0.42273	0.0	1.8376	0.6453	6.336286	34.404068	209.23495	0.00365	0.00036858305
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	427.5	22.8	25.614	0.0	0.40942	0.0	1.8669	0.66422	6.128801	34.383728	212.03802	0.000746587	0.000388893
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	437.5	22.2	25.45	0.13514	0.4068	0.00216	1.9414	0.68485	5.9517946	34.36964	210.73746	0.0	0.00040697178
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	447.5	22.8	24.956	0.13158	0.39889	0.0021031	1.9137	0.71362	5.9438267	34.375927	210.31519	0.0069719153	0.00034047198
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	457.5	22.2	23.108	0.13514	0.36935	0.00216	1.737	0.75068	5.8583317	34.370502	210.67542	0.0012032959	0.00043230454
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	467.5	22.2	21.036	0.045045	0.33624	0.00071999	1.3764	0.52999	5.743624	34.361614	211.99995	0.006337366	0.0003779304
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	477.5	21.6	21.481	0.0	0.34335	0.0	1.5444	0.5372	5.6641316	34.355537	212.8218	0.0023263749	0.00038684107
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	487.5	22.2	23.063	0.09009	0.36864	0.00144	1.7671	0.65219	5.565453	34.3497	213.77753	0.0033692382	0.00036012474
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	497.5	22.8	21.053	0.08772	0.3365	0.0014021	1.5099	0.54782	5.4884305	34.34418	215.43825	0.0073	0.00037566386
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	512.5	27.6	22.391	0.036232	0.3579	0.00057913	1.7404	0.66295	5.2733197	34.31791	221.37833	0.002475294	0.00032292644
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	532.5	26.4	23.523	0.037879	0.37599	0.00060545	1.769	0.57087	4.941275	34.283344	226.36305	0.0067785787	0.0003254644
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	552.5	26.4	20.758	0.11364	0.33179	0.0018164	1.5668	0.52451	4.684972	34.262424	228.17844	0.005535162	0.0005320447
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	572.5	25.8	20.891	0.03876	0.33393	0.00061954	1.5826	0.49082	4.6157417	34.269703	225.06201	0.0032657895	0.00032527975
ensuse001b-036-01-ASC_000101LP_DEPTH_LPM.txt	-35.418	7.119	2021-09-08T22:24:07	587.5	40.2	21.468	0.17413	0.34314	0.0027833	1.6762	0.59843	4.488921	34.264572	225.67819	0.0	0.00034770762
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	329.8	12.0	25.5	0.0	0.40758	0.0	1.6568	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	388.8	12.0	25.166	0.0	0.40226	0.0	1.8792	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	427.5	12.0	24.833	0.0	0.39693	0.0	1.857	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	273.8	12.0	28.333	0.16667	0.45287	0.002664	1.8014	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	259.5	12.0	28.417	0.0	0.45421	0.0	1.957	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	361.1	12.0	28.083	0.083333	0.44888	0.001332	2.0349	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	399.2	12.0	30.084	0.16667	0.48086	0.002664	2.0793	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	286.4	12.0	28.083	0.083333	0.44888	0.001332	1.8236	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	236.9	12.0	26.75	0.083333	0.42757	0.001332	1.6568	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	336.3	12.0	27.0	0.083333	0.43156	0.001332	1.8681	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	357.7	12.0	27.667	0.16667	0.44222	0.002664	1.9793	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	365.5	12.0	27.084	0.0	0.4329	0.0	2.0237	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	373.4	12.0	25.084	0.0	0.40093	0.0	1.768	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	373.9	12.0	24.5	0.0	0.39161	0.0	1.5456	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	376.0	12.0	27.667	0.16667	0.44223	0.002664	1.9014	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	375.7	12.0	27.917	0.0	0.44622	0.0	2.0571	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	377.9	12.0	22.917	0.0	0.3663	0.0	1.6568	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	374.7	12.0	27.75	0.25	0.44356	0.003996	2.0905	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	378.7	12.0	30.917	0.58333	0.49417	0.0093239	2.3462	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	374.1	12.0	26.167	0.0	0.41825	0.0	1.9681	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	375.8	12.0	25.834	0.0	0.41292	0.0	1.9348	0.0					
ensuse001b-036-01-PAR_000101LP_TIME_LPM.txt	-35.417	7.119	2021-09-07T09:33:30	372.7	12.0	28.833	0.0	0.46087	0.0	1.8458	0.0					
